=== STDOUT ===
Parseo exitoso
SequentialFile scanAll
id	dni	nombre	edad	genero	altura	
1196	10001195	Persona11	50	F	1.950000	
1197	10001196	Persona11	50	M	1.960000	
1198	10001197	Persona11	50	F	1.970000	
1199	10001198	Persona11	50	M	1.980000	
1200	10001199	Persona11	50	F	1.990000	
1201	10001200	Persona12	50	M	1.500000	
1202	10001201	Persona12	50	F	1.510000	
1203	10001202	Persona12	50	M	1.520000	
1204	10001203	Persona12	50	F	1.530000	
1205	10001204	Persona12	50	M	1.540000	
1206	10001205	Persona12	50	F	1.550000	
1207	10001206	Persona12	50	M	1.560000	
1208	10001207	Persona12	50	F	1.570000	
1209	10001208	Persona12	50	M	1.580000	
1210	10001209	Persona12	50	F	1.590000	
1211	10001210	Persona12	50	M	1.600000	
1212	10001211	Persona12	50	F	1.610000	
1213	10001212	Persona12	50	M	1.620000	
1214	10001213	Persona12	50	F	1.630000	
1215	10001214	Persona12	50	M	1.640000	
1216	10001215	Persona12	50	F	1.650000	
1217	10001216	Persona12	50	M	1.660000	
1218	10001217	Persona12	50	F	1.670000	
1219	10001218	Persona12	50	M	1.680000	
1220	10001219	Persona12	50	F	1.690000	
1221	10001220	Persona12	50	M	1.700000	
1222	10001221	Persona12	50	F	1.710000	
1223	10001222	Persona12	50	M	1.720000	
1224	10001223	Persona12	50	F	1.730000	
1225	10001224	Persona12	50	M	1.740000	
1226	10001225	Persona12	50	F	1.750000	
1227	10001226	Persona12	50	M	1.760000	
1228	10001227	Persona12	50	F	1.770000	
1229	10001228	Persona12	50	M	1.780000	
1230	10001229	Persona12	50	F	1.790000	
1231	10001230	Persona12	50	M	1.800000	
1232	10001231	Persona12	50	F	1.810000	
1233	10001232	Persona12	50	M	1.820000	
1234	10001233	Persona12	50	F	1.830000	
1235	10001234	Persona12	50	M	1.840000	
1236	10001235	Persona12	50	F	1.850000	
1237	10001236	Persona12	50	M	1.860000	
1238	10001237	Persona12	50	F	1.870000	
1239	10001238	Persona12	50	M	1.880000	
1240	10001239	Persona12	50	F	1.890000	
1241	10001240	Persona12	50	M	1.900000	
1242	10001241	Persona12	50	F	1.910000	
1243	10001242	Persona12	50	M	1.920000	
1244	10001243	Persona12	50	F	1.930000	
1245	10001244	Persona12	50	M	1.940000	
1246	10001245	Persona12	50	F	1.950000	
1247	10001246	Persona12	50	M	1.960000	
1248	10001247	Persona12	50	F	1.970000	
1249	10001248	Persona12	50	M	1.980000	
1250	10001249	Persona12	50	F	1.990000	
1251	10001250	Persona12	50	M	1.500000	
1252	10001251	Persona12	50	F	1.510000	
1253	10001252	Persona12	50	M	1.520000	
1254	10001253	Persona12	50	F	1.530000	
1255	10001254	Persona12	50	M	1.540000	
1256	10001255	Persona12	50	F	1.550000	
1257	10001256	Persona12	50	M	1.560000	
1258	10001257	Persona12	50	F	1.570000	
1259	10001258	Persona12	50	M	1.580000	
1260	10001259	Persona12	50	F	1.590000	
1261	10001260	Persona12	50	M	1.600000	
1262	10001261	Persona12	50	F	1.610000	
1263	10001262	Persona12	50	M	1.620000	
1264	10001263	Persona12	50	F	1.630000	
1265	10001264	Persona12	50	M	1.640000	
1266	10001265	Persona12	50	F	1.650000	
1267	10001266	Persona12	50	M	1.660000	
1268	10001267	Persona12	50	F	1.670000	
1269	10001268	Persona12	50	M	1.680000	
1270	10001269	Persona12	50	F	1.690000	
1271	10001270	Persona12	50	M	1.700000	
1272	10001271	Persona12	50	F	1.710000	
1273	10001272	Persona12	50	M	1.720000	
1274	10001273	Persona12	50	F	1.730000	
1275	10001274	Persona12	50	M	1.740000	
1276	10001275	Persona12	50	F	1.750000	
1277	10001276	Persona12	50	M	1.760000	
1278	10001277	Persona12	50	F	1.770000	
1279	10001278	Persona12	50	M	1.780000	
1280	10001279	Persona12	50	F	1.790000	
1281	10001280	Persona12	50	M	1.800000	
1282	10001281	Persona12	50	F	1.810000	
1283	10001282	Persona12	50	M	1.820000	
1284	10001283	Persona12	50	F	1.830000	
1285	10001284	Persona12	50	M	1.840000	
1286	10001285	Persona12	50	F	1.850000	
1287	10001286	Persona12	50	M	1.860000	
1288	10001287	Persona12	50	F	1.870000	
1289	10001288	Persona12	50	M	1.880000	
1290	10001289	Persona12	50	F	1.890000	
1291	10001290	Persona12	50	M	1.900000	
1292	10001291	Persona12	50	F	1.910000	
1293	10001292	Persona12	50	M	1.920000	
1294	10001293	Persona12	50	F	1.930000	
1295	10001294	Persona12	50	M	1.940000	
1296	10001295	Persona12	50	F	1.950000	
1297	10001296	Persona12	50	M	1.960000	
1298	10001297	Persona12	50	F	1.970000	
1299	10001298	Persona12	50	M	1.980000	
1300	10001299	Persona12	50	F	1.990000	
1301	10001300	Persona13	50	M	1.500000	
1302	10001301	Persona13	50	F	1.510000	
1303	10001302	Persona13	50	M	1.520000	
1304	10001303	Persona13	50	F	1.530000	
1305	10001304	Persona13	50	M	1.540000	
1306	10001305	Persona13	50	F	1.550000	
1307	10001306	Persona13	50	M	1.560000	
1308	10001307	Persona13	50	F	1.570000	
1309	10001308	Persona13	50	M	1.580000	
1310	10001309	Persona13	50	F	1.590000	
1311	10001310	Persona13	50	M	1.600000	
1312	10001311	Persona13	50	F	1.610000	
1313	10001312	Persona13	50	M	1.620000	
1314	10001313	Persona13	50	F	1.630000	
1315	10001314	Persona13	50	M	1.640000	
1316	10001315	Persona13	50	F	1.650000	
1317	10001316	Persona13	50	M	1.660000	
1318	10001317	Persona13	50	F	1.670000	
1319	10001318	Persona13	50	M	1.680000	
1320	10001319	Persona13	50	F	1.690000	
1321	10001320	Persona13	50	M	1.700000	
1322	10001321	Persona13	50	F	1.710000	
1323	10001322	Persona13	50	M	1.720000	
1324	10001323	Persona13	50	F	1.730000	
1325	10001324	Persona13	50	M	1.740000	
1326	10001325	Persona13	50	F	1.750000	
1327	10001326	Persona13	50	M	1.760000	
1328	10001327	Persona13	50	F	1.770000	
1329	10001328	Persona13	50	M	1.780000	
1330	10001329	Persona13	50	F	1.790000	
1331	10001330	Persona13	50	M	1.800000	
1332	10001331	Persona13	50	F	1.810000	
1333	10001332	Persona13	50	M	1.820000	
1334	10001333	Persona13	50	F	1.830000	
1335	10001334	Persona13	50	M	1.840000	
1336	10001335	Persona13	50	F	1.850000	
1337	10001336	Persona13	50	M	1.860000	
1338	10001337	Persona13	50	F	1.870000	
1339	10001338	Persona13	50	M	1.880000	
1340	10001339	Persona13	50	F	1.890000	
1341	10001340	Persona13	50	M	1.900000	
1342	10001341	Persona13	50	F	1.910000	
1343	10001342	Persona13	50	M	1.920000	
1344	10001343	Persona13	50	F	1.930000	
1345	10001344	Persona13	50	M	1.940000	
1346	10001345	Persona13	50	F	1.950000	
1347	10001346	Persona13	50	M	1.960000	
1348	10001347	Persona13	50	F	1.970000	
1349	10001348	Persona13	50	M	1.980000	
1350	10001349	Persona13	50	F	1.990000	
1351	10001350	Persona13	50	M	1.500000	
1352	10001351	Persona13	50	F	1.510000	
1353	10001352	Persona13	50	M	1.520000	
1354	10001353	Persona13	50	F	1.530000	
1355	10001354	Persona13	50	M	1.540000	
1356	10001355	Persona13	50	F	1.550000	
1357	10001356	Persona13	50	M	1.560000	
1358	10001357	Persona13	50	F	1.570000	
1359	10001358	Persona13	50	M	1.580000	
1360	10001359	Persona13	50	F	1.590000	
1361	10001360	Persona13	50	M	1.600000	
1362	10001361	Persona13	50	F	1.610000	
1363	10001362	Persona13	50	M	1.620000	
1364	10001363	Persona13	50	F	1.630000	
1365	10001364	Persona13	50	M	1.640000	
1366	10001365	Persona13	50	F	1.650000	
1367	10001366	Persona13	50	M	1.660000	
1368	10001367	Persona13	50	F	1.670000	
1369	10001368	Persona13	50	M	1.680000	
1370	10001369	Persona13	50	F	1.690000	
1371	10001370	Persona13	50	M	1.700000	
1372	10001371	Persona13	50	F	1.710000	
1373	10001372	Persona13	50	M	1.720000	
1374	10001373	Persona13	50	F	1.730000	
1375	10001374	Persona13	50	M	1.740000	
1376	10001375	Persona13	50	F	1.750000	
1377	10001376	Persona13	50	M	1.760000	
1378	10001377	Persona13	50	F	1.770000	
1379	10001378	Persona13	50	M	1.780000	
1380	10001379	Persona13	50	F	1.790000	
1381	10001380	Persona13	50	M	1.800000	
1382	10001381	Persona13	50	F	1.810000	
1383	10001382	Persona13	50	M	1.820000	
1384	10001383	Persona13	50	F	1.830000	
1385	10001384	Persona13	50	M	1.840000	
1386	10001385	Persona13	50	F	1.850000	
1387	10001386	Persona13	50	M	1.860000	
1388	10001387	Persona13	50	F	1.870000	
1389	10001388	Persona13	50	M	1.880000	
1390	10001389	Persona13	50	F	1.890000	
1391	10001390	Persona13	50	M	1.900000	
1392	10001391	Persona13	50	F	1.910000	
1393	10001392	Persona13	50	M	1.920000	
1394	10001393	Persona13	50	F	1.930000	
1395	10001394	Persona13	50	M	1.940000	
1396	10001395	Persona13	50	F	1.950000	
1397	10001396	Persona13	50	M	1.960000	
1398	10001397	Persona13	50	F	1.970000	
1399	10001398	Persona13	50	M	1.980000	
1400	10001399	Persona13	50	F	1.990000	
1401	10001400	Persona14	50	M	1.500000	
1402	10001401	Persona14	50	F	1.510000	
1403	10001402	Persona14	50	M	1.520000	
1404	10001403	Persona14	50	F	1.530000	
1405	10001404	Persona14	50	M	1.540000	
1406	10001405	Persona14	50	F	1.550000	
1407	10001406	Persona14	50	M	1.560000	
1408	10001407	Persona14	50	F	1.570000	
1409	10001408	Persona14	50	M	1.580000	
1410	10001409	Persona14	50	F	1.590000	
1411	10001410	Persona14	50	M	1.600000	
1412	10001411	Persona14	50	F	1.610000	
1413	10001412	Persona14	50	M	1.620000	
1414	10001413	Persona14	50	F	1.630000	
1415	10001414	Persona14	50	M	1.640000	
1416	10001415	Persona14	50	F	1.650000	
1417	10001416	Persona14	50	M	1.660000	
1418	10001417	Persona14	50	F	1.670000	
1419	10001418	Persona14	50	M	1.680000	
1420	10001419	Persona14	50	F	1.690000	
1421	10001420	Persona14	50	M	1.700000	
1422	10001421	Persona14	50	F	1.710000	
1423	10001422	Persona14	50	M	1.720000	
1424	10001423	Persona14	50	F	1.730000	
1425	10001424	Persona14	50	M	1.740000	
1426	10001425	Persona14	50	F	1.750000	
1427	10001426	Persona14	50	M	1.760000	
1428	10001427	Persona14	50	F	1.770000	
1429	10001428	Persona14	50	M	1.780000	
1430	10001429	Persona14	50	F	1.790000	
1431	10001430	Persona14	50	M	1.800000	
1432	10001431	Persona14	50	F	1.810000	
1433	10001432	Persona14	50	M	1.820000	
1434	10001433	Persona14	50	F	1.830000	
1435	10001434	Persona14	50	M	1.840000	
1436	10001435	Persona14	50	F	1.850000	
1437	10001436	Persona14	50	M	1.860000	
1438	10001437	Persona14	50	F	1.870000	
1439	10001438	Persona14	50	M	1.880000	
1440	10001439	Persona14	50	F	1.890000	
1441	10001440	Persona14	50	M	1.900000	
1442	10001441	Persona14	50	F	1.910000	
1443	10001442	Persona14	50	M	1.920000	
1444	10001443	Persona14	50	F	1.930000	
1445	10001444	Persona14	50	M	1.940000	
1446	10001445	Persona14	50	F	1.950000	
1447	10001446	Persona14	50	M	1.960000	
1448	10001447	Persona14	50	F	1.970000	
1449	10001448	Persona14	50	M	1.980000	
1450	10001449	Persona14	50	F	1.990000	
1451	10001450	Persona14	50	M	1.500000	
1452	10001451	Persona14	50	F	1.510000	
1453	10001452	Persona14	50	M	1.520000	
1454	10001453	Persona14	50	F	1.530000	
1455	10001454	Persona14	50	M	1.540000	
1456	10001455	Persona14	50	F	1.550000	
1457	10001456	Persona14	50	M	1.560000	
1458	10001457	Persona14	50	F	1.570000	
1459	10001458	Persona14	50	M	1.580000	
1460	10001459	Persona14	50	F	1.590000	
1461	10001460	Persona14	50	M	1.600000	
1462	10001461	Persona14	50	F	1.610000	
1463	10001462	Persona14	50	M	1.620000	
1464	10001463	Persona14	50	F	1.630000	
1465	10001464	Persona14	50	M	1.640000	
1466	10001465	Persona14	50	F	1.650000	
1467	10001466	Persona14	50	M	1.660000	
1468	10001467	Persona14	50	F	1.670000	
1469	10001468	Persona14	50	M	1.680000	
1470	10001469	Persona14	50	F	1.690000	
1471	10001470	Persona14	50	M	1.700000	
1472	10001471	Persona14	50	F	1.710000	
1473	10001472	Persona14	50	M	1.720000	
1474	10001473	Persona14	50	F	1.730000	
1475	10001474	Persona14	50	M	1.740000	
1476	10001475	Persona14	50	F	1.750000	
1477	10001476	Persona14	50	M	1.760000	
1478	10001477	Persona14	50	F	1.770000	
1479	10001478	Persona14	50	M	1.780000	
1480	10001479	Persona14	50	F	1.790000	
1481	10001480	Persona14	50	M	1.800000	
1482	10001481	Persona14	50	F	1.810000	
1483	10001482	Persona14	50	M	1.820000	
1484	10001483	Persona14	50	F	1.830000	
1485	10001484	Persona14	50	M	1.840000	
1486	10001485	Persona14	50	F	1.850000	
1487	10001486	Persona14	50	M	1.860000	
1488	10001487	Persona14	50	F	1.870000	
1489	10001488	Persona14	50	M	1.880000	
1490	10001489	Persona14	50	F	1.890000	
1491	10001490	Persona14	50	M	1.900000	
1492	10001491	Persona14	50	F	1.910000	
1493	10001492	Persona14	50	M	1.920000	
1494	10001493	Persona14	50	F	1.930000	
1495	10001494	Persona14	50	M	1.940000	
1496	10001495	Persona14	50	F	1.950000	
1497	10001496	Persona14	50	M	1.960000	
1498	10001497	Persona14	50	F	1.970000	
1499	10001498	Persona14	50	M	1.980000	
1500	10001499	Persona14	50	F	1.990000	
1501	10001500	Persona15	50	M	1.500000	
1502	10001501	Persona15	50	F	1.510000	
1503	10001502	Persona15	50	M	1.520000	
1504	10001503	Persona15	50	F	1.530000	
1505	10001504	Persona15	50	M	1.540000	
1506	10001505	Persona15	50	F	1.550000	
1507	10001506	Persona15	50	M	1.560000	
1508	10001507	Persona15	50	F	1.570000	
1509	10001508	Persona15	50	M	1.580000	
1510	10001509	Persona15	50	F	1.590000	
1511	10001510	Persona15	50	M	1.600000	
1512	10001511	Persona15	50	F	1.610000	
1513	10001512	Persona15	50	M	1.620000	
1514	10001513	Persona15	50	F	1.630000	
1515	10001514	Persona15	50	M	1.640000	
1516	10001515	Persona15	50	F	1.650000	
1517	10001516	Persona15	50	M	1.660000	
1518	10001517	Persona15	50	F	1.670000	
1519	10001518	Persona15	50	M	1.680000	
1520	10001519	Persona15	50	F	1.690000	
1521	10001520	Persona15	50	M	1.700000	
1522	10001521	Persona15	50	F	1.710000	
1523	10001522	Persona15	50	M	1.720000	
1524	10001523	Persona15	50	F	1.730000	
1525	10001524	Persona15	50	M	1.740000	
1526	10001525	Persona15	50	F	1.750000	
1527	10001526	Persona15	50	M	1.760000	
1528	10001527	Persona15	50	F	1.770000	
1529	10001528	Persona15	50	M	1.780000	
1530	10001529	Persona15	50	F	1.790000	
1531	10001530	Persona15	50	M	1.800000	
1532	10001531	Persona15	50	F	1.810000	
1533	10001532	Persona15	50	M	1.820000	
1534	10001533	Persona15	50	F	1.830000	
1535	10001534	Persona15	50	M	1.840000	
1536	10001535	Persona15	50	F	1.850000	
1537	10001536	Persona15	50	M	1.860000	
1538	10001537	Persona15	50	F	1.870000	
1539	10001538	Persona15	50	M	1.880000	
1540	10001539	Persona15	50	F	1.890000	
1541	10001540	Persona15	50	M	1.900000	
1542	10001541	Persona15	50	F	1.910000	
1543	10001542	Persona15	50	M	1.920000	
1544	10001543	Persona15	50	F	1.930000	
1545	10001544	Persona15	50	M	1.940000	
1546	10001545	Persona15	50	F	1.950000	
1547	10001546	Persona15	50	M	1.960000	
1548	10001547	Persona15	50	F	1.970000	
1549	10001548	Persona15	50	M	1.980000	
1550	10001549	Persona15	50	F	1.990000	
1551	10001550	Persona15	50	M	1.500000	
1552	10001551	Persona15	50	F	1.510000	
1553	10001552	Persona15	50	M	1.520000	
1554	10001553	Persona15	50	F	1.530000	
1555	10001554	Persona15	50	M	1.540000	
1556	10001555	Persona15	50	F	1.550000	
1557	10001556	Persona15	50	M	1.560000	
1558	10001557	Persona15	50	F	1.570000	
1559	10001558	Persona15	50	M	1.580000	
1560	10001559	Persona15	50	F	1.590000	
1561	10001560	Persona15	50	M	1.600000	
1562	10001561	Persona15	50	F	1.610000	
1563	10001562	Persona15	50	M	1.620000	
1564	10001563	Persona15	50	F	1.630000	
1565	10001564	Persona15	50	M	1.640000	
1566	10001565	Persona15	50	F	1.650000	
1567	10001566	Persona15	50	M	1.660000	
1568	10001567	Persona15	50	F	1.670000	
1569	10001568	Persona15	50	M	1.680000	
1570	10001569	Persona15	50	F	1.690000	
1571	10001570	Persona15	50	M	1.700000	
1572	10001571	Persona15	50	F	1.710000	
1573	10001572	Persona15	50	M	1.720000	
1574	10001573	Persona15	50	F	1.730000	
1575	10001574	Persona15	50	M	1.740000	
1576	10001575	Persona15	50	F	1.750000	
1577	10001576	Persona15	50	M	1.760000	
1578	10001577	Persona15	50	F	1.770000	
1579	10001578	Persona15	50	M	1.780000	
1580	10001579	Persona15	50	F	1.790000	
1581	10001580	Persona15	50	M	1.800000	
1582	10001581	Persona15	50	F	1.810000	
1583	10001582	Persona15	50	M	1.820000	
1584	10001583	Persona15	50	F	1.830000	
1585	10001584	Persona15	50	M	1.840000	
1586	10001585	Persona15	50	F	1.850000	
1587	10001586	Persona15	50	M	1.860000	
1588	10001587	Persona15	50	F	1.870000	
1589	10001588	Persona15	50	M	1.880000	
1590	10001589	Persona15	50	F	1.890000	
1591	10001590	Persona15	50	M	1.900000	
1592	10001591	Persona15	50	F	1.910000	
1593	10001592	Persona15	50	M	1.920000	
1594	10001593	Persona15	50	F	1.930000	
1595	10001594	Persona15	50	M	1.940000	
1596	10001595	Persona15	50	F	1.950000	
1597	10001596	Persona15	50	M	1.960000	
1598	10001597	Persona15	50	F	1.970000	
1599	10001598	Persona15	50	M	1.980000	
1600	10001599	Persona15	50	F	1.990000	
1601	10001600	Persona16	50	M	1.500000	
1602	10001601	Persona16	50	F	1.510000	
1603	10001602	Persona16	50	M	1.520000	
1604	10001603	Persona16	50	F	1.530000	
1605	10001604	Persona16	50	M	1.540000	
1606	10001605	Persona16	50	F	1.550000	
1607	10001606	Persona16	50	M	1.560000	
1608	10001607	Persona16	50	F	1.570000	
1609	10001608	Persona16	50	M	1.580000	
1610	10001609	Persona16	50	F	1.590000	
1611	10001610	Persona16	50	M	1.600000	
1612	10001611	Persona16	50	F	1.610000	
1613	10001612	Persona16	50	M	1.620000	
1614	10001613	Persona16	50	F	1.630000	
1615	10001614	Persona16	50	M	1.640000	
1616	10001615	Persona16	50	F	1.650000	
1617	10001616	Persona16	50	M	1.660000	
1618	10001617	Persona16	50	F	1.670000	
1619	10001618	Persona16	50	M	1.680000	
1620	10001619	Persona16	50	F	1.690000	
1621	10001620	Persona16	50	M	1.700000	
1622	10001621	Persona16	50	F	1.710000	
1623	10001622	Persona16	50	M	1.720000	
1624	10001623	Persona16	50	F	1.730000	
1625	10001624	Persona16	50	M	1.740000	
1626	10001625	Persona16	50	F	1.750000	
1627	10001626	Persona16	50	M	1.760000	
1628	10001627	Persona16	50	F	1.770000	
1629	10001628	Persona16	50	M	1.780000	
1630	10001629	Persona16	50	F	1.790000	
1631	10001630	Persona16	50	M	1.800000	
